835,6.0056,12.029
836,6.0093,12.036
837,6.0129,12.043
838,6.0165,12.051
839,6.0202,12.058
840,6.0238,12.065
841,6.0275,12.072
842,6.0312,12.079
843,6.0348,12.087
844,6.0385,12.094
845,6.0422,12.101
846,6.0459,12.108
847,6.0495,12.115
848,6.0532,12.122
849,6.0569,12.13
850,6.0606,12.137
851,6.0643,12.144
852,6.068,12.151
853,6.0717,12.158
854,6.0754,12.165
855,6.0791,12.172
856,6.0829,12.179
857,6.0866,12.187
858,6.0903,12.194
859,6.094,12.201
860,6.0978,12.208
861,6.1015,12.215
862,6.1053,12.222
863,6.109,12.229
864,6.1128,12.236
865,6.1165,12.243
866,6.1203,12.25
867,6.124,12.257
868,6.1278,12.264
869,6.1316,12.272
870,6.1353,12.279
871,6.1391,12.286
872,6.1429,12.293
873,6.1467,12.3
874,6.1505,12.307
875,6.1543,12.314
876,6.158,12.321
877,6.1618,12.328
878,6.1657,12.335
879,6.1695,12.342
880,6.1733,12.349
881,6.1771,12.356
882,6.1809,12.363
883,6.1847,12.37
884,6.1885,12.377
885,6.1924,12.384
886,6.1962,12.391
887,6.2,12.398
888,6.2039,12.405
889,6.2077,12.412
890,6.2116,12.419
891,6.2154,12.426
892,6.2193,12.433
893,6.2231,12.44
894,6.227,12.447
895,6.2308,12.454
896,6.2347,12.461
897,6.2386,12.468
898,6.2425,12.475
899,6.2463,12.482
900,6.2502,12.489
901,6.2541,12.495
902,6.258,12.502
903,6.2619,12.509
904,6.2658,12.516
905,6.2697,12.523
906,6.2736,12.53
907,6.2775,12.537
908,6.2814,12.544
909,6.2853,12.551
910,6.2892,12.558
911,6.2931,12.565
912,6.297,12.572
913,6.301,12.578
914,6.3049,12.585
915,6.3088,12.592
916,6.3128,12.599
917,6.3167,12.606
918,6.3206,12.613
919,6.3246,12.62
920,6.3285,12.627
921,6.3325,12.633
922,6.3364,12.64
923,6.3404,12.647
924,6.3443,12.654
925,6.3483,12.661
926,6.3523,12.668
927,6.3562,12.674
928,6.3602,12.681
929,6.3642,12.688
930,6.3682,12.695
931,6.3721,12.702
932,6.3761,12.709
933,6.3801,12.715
934,6.3841,12.722
935,6.3881,12.729
936,6.3921,12.736
937,6.3961,12.743
938,6.4001,12.749
939,6.4041,12.756
940,6.4081,12.763
941,6.4121,12.77
942,6.4161,12.777
943,6.4202,12.783
944,6.4242,12.79
945,6.4282,12.797
946,6.4322,12.804
947,6.4362,12.81
948,6.4403,12.817
949,6.4443,12.824
950,6.4484,12.831
951,6.4524,12.837
952,6.4564,12.844
953,6.4605,12.851
954,6.4645,12.858
955,6.4686,12.864
956,6.4726,12.871
957,6.4767,12.878
958,6.4808,12.885
959,6.4848,12.891
960,6.4889,12.898
961,6.493,12.905
962,6.497,12.912
963,6.5011,12.918
964,6.5052,12.925
965,6.5093,12.932
966,6.5133,12.938
967,6.5174,12.945
968,6.5215,12.952
969,6.5256,12.958
970,6.5297,12.965
971,6.5338,12.972
972,6.5379,12.978
973,6.542,12.985
974,6.5461,12.992
975,6.5502,12.998
976,6.5543,13.005
977,6.5584,13.012
978,6.5626,13.018
979,6.5667,13.025
980,6.5708,13.032
981,6.5749,13.038
982,6.579,13.045
983,6.5832,13.052
984,6.5873,13.058
985,6.5914,13.065
986,6.5956,13.072
987,6.5997,13.078
988,6.6038,13.085
989,6.608,13.091
990,6.6121,13.098
991,6.6163,13.105
992,6.6204,13.111
993,6.6246,13.118
994,6.6288,13.125
995,6.6329,13.131
996,6.6371,13.138
997,6.6412,13.144
998,6.6454,13.151
999,6.6496,13.157
1000,6.6537,13.164
